Two skiers stand, two sit on slopes.	two slopes sit two skiers stand,.
People strolling in a mall with colorful decorations hanging from the ceiling.	hanging mall ceiling from strolling decorations people colorful.
A female blacksmith is shoeing a horse.	female blacksmith horse shoeing.
The child in the green one piece suit is walking past a store window.	past walking child piece window store green suit one.
A group of girls are cheering.	group girls cheering.
A man is inside a truck looking out with his left arm in front of a door.	truck out looking arm inside front door man his left.
A child getting out of the car wearing soccer shoes.	car wearing soccer getting out child shoes.
A white, young man in dreadlocks and a green kilt is sitting on a couch smiling.	smiling man green sitting white, young dreadlocks couch kilt.
A man in a blue shirt is kissing a woman with blond-hair on the cheek.	man blond-hair woman blue kissing cheek shirt.
A man and women are posing for the camera and looking very happy together.	happy looking man camera women together very posing.
Two children play on the path in a park.	two park path play children.
A very colorful bus is pulled off to the side of the road as its passengers load.	load bus side pulled very its colorful off to road as passengers.
A smiling woman holds a person dressed in a pig costume.	dressed smiling costume holds woman person pig.
A woman wearing a blue helmet rides her bicycle in a parking lot.	woman rides parking her helmet blue lot wearing bicycle.
A little girl wearing a green dress is standing in front of puddle.	front girl green wearing puddle standing little dress.
A man wearing a helmet riding his bicycle down the street.	helmet his down street bicycle man riding wearing.
Young boy and an older man waiting to check out.	out young man older boy to waiting check.
Two people take in the scene as they stand together looking out over the canyon.	scene take looking as out people stand together canyon two they over.
A lady wearing a helmet holding a bike.	holding bike lady helmet wearing.
A young man standing in front of a red freight car holding a camera and taking a photo.	taking freight young man standing camera car front photo holding red.
A person in blue shorts and wearing a Walkman jogs.	wearing person shorts jogs blue walkman.
A man and a woman play on a tree while others look on.	others on tree look man while woman play.
A group of young people are in a garage	group young people garage.
Three men are looking at a sign on a cross in a canyon.	looking cross men canyon three sign.
A young lady sits in front of a fence with a bucket.	fence sits lady young bucket front.
The woman tries to hide from work under a black sweatshirt, but her red corduroy pants give her away.	work under pants woman her hide give sweatshirt, her from to but away tries black corduroy red.
A young man cleaning a statue with a brush.	statue cleaning man brush young.
Two young men clutch rags in their hands as a elderly man tells them how to clean the large cross.	large elderly to their them cross man young rags as two clean tells hands how clutch men.
A woman sits on a man's shoulders using a heavy brush as a hammer.	heavy man's woman sits using brush shoulders as hammer.
Group setting up a wooden cross near a large boulder.	near group cross boulder up setting large wooden.
A young boy picks up a paintbrush and grins.	paintbrush boy up picks grins young.
Four men in white shirts and baseball caps sitting around a table.	caps white men four shirts around baseball table sitting.
A boy looking at a chopped log.	log chopped looking boy.
Man with gray hair telling a story to a group of younger people on a bench.	younger people hair man telling to bench group story gray.
Two people are standing in a field holding some books.	books people standing holding some two field.
A person doing a skateboard flip next to a black trashcan.	trashcan next skateboard person to flip black doing.
A man standing on a railroad track looking through his binoculars at a river.	man binoculars standing his river track through looking railroad.
Numerous people sitting on the ground near a straw hut.	sitting hut straw numerous people ground near.
